instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,atemp_bin,hum_bin
7231,2011-11-02,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,13,155,168,"(0.3, 0.4]","(0.7, 0.8]"
7232,2011-11-02,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106,"(0.3, 0.4]","(0.7, 0.8]"
7233,2011-11-02,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54,57,"(0.3, 0.4]","(0.7, 0.8]"
7234,2011-11-03,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31,"(0.3, 0.4]","(0.7, 0.8]"
7235,2011-11-03,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12,15,"(0.3, 0.4]","(0.8, 0.9]"
7236,2011-11-03,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7,"(0.3, 0.4]","(0.7, 0.8]"
7237,2011-11-03,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4,5,"(0.3, 0.4]","(0.8, 0.9]"
7238,2011-11-03,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4,"(0.3, 0.4]","(0.8, 0.9]"
7239,2011-11-03,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28,"(0.3, 0.4]","(0.8, 0.9]"
7240,2011-11-03,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,3,96,99,"(0.3, 0.4]","(0.7, 0.8]"
7241,2011-11-03,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280,292,"(0.3, 0.4]","(0.8, 0.9]"
7242,2011-11-03,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394,402,"(0.3, 0.4]","(0.8, 0.9]"
7243,2011-11-03,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164,"(0.3, 0.4]","(0.8, 0.9]"
7244,2011-11-03,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110,"(0.4, 0.5]","(0.7, 0.8]"
7245,2011-11-03,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108,120,"(0.4, 0.5]","(0.6, 0.7]"
7246,2011-11-03,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,17,162,179,"(0.4, 0.5]","(0.5, 0.6]"
7247,2011-11-03,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169,"(0.4, 0.5]","(0.4, 0.5]"
7248,2011-11-03,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152,"(0.4, 0.5]","(0.5, 0.6]"
7249,2011-11-03,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162,"(0.4, 0.5]","(0.5, 0.6]"
7250,2011-11-03,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,33,234,267,"(0.4, 0.5]","(0.4, 0.5]"
7251,2011-11-03,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498,"(0.4, 0.5]","(0.5, 0.6]"
7252,2011-11-03,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433,"(0.4, 0.5]","(0.6, 0.7]"
7253,2011-11-03,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252,"(0.4, 0.5]","(0.6, 0.7]"
7254,2011-11-03,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209,"(0.4, 0.5]","(0.7, 0.8]"
7255,2011-11-03,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140,144,"(0.4, 0.5]","(0.7, 0.8]"
7256,2011-11-03,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,21,116,137,"(0.4, 0.5]","(0.8, 0.9]"
7257,2011-11-03,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80,95,"(0.4, 0.5]","(0.8, 0.9]"
7258,2011-11-04,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,11,32,43,"(0.4, 0.5]","(0.8, 0.9]"
7259,2011-11-04,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,1,16,17,"(0.4, 0.5]","(0.8, 0.9]"
7260,2011-11-04,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,2,8,10,"(0.4, 0.5]","(0.7, 0.8]"
7261,2011-11-04,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8,"(0.3, 0.4]","(0.8, 0.9]"
7262,2011-11-04,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7,"(0.3, 0.4]","(0.8, 0.9]"
7263,2011-11-04,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,0,23,23,"(0.3, 0.4]","(0.8, 0.9]"
7264,2011-11-04,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66,"(0.3, 0.4]","(0.8, 0.9]"
7265,2011-11-04,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,"(0.4, 0.5]","(0.8, 0.9]"
7266,2011-11-04,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,"(0.4, 0.5]","(0.8, 0.9]"
7267,2011-11-04,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,"(0.4, 0.5]","(0.7, 0.8]"
7268,2011-11-04,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,"(0.4, 0.5]","(0.7, 0.8]"
7269,2011-11-04,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,"(0.4, 0.5]","(0.6, 0.7]"
7270,2011-11-04,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,"(0.4, 0.5]","(0.5, 0.6]"
7271,2011-11-04,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,"(0.4, 0.5]","(0.5, 0.6]"
7272,2011-11-04,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,"(0.4, 0.5]","(0.4, 0.5]"
7273,2011-11-04,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,"(0.4, 0.5]","(0.4, 0.5]"
7274,2011-11-04,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,"(0.4, 0.5]","(0.3, 0.4]"
7275,2011-11-04,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,"(0.4, 0.5]","(0.3, 0.4]"
7276,2011-11-04,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,"(0.4, 0.5]","(0.3, 0.4]"
7277,2011-11-04,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,"(0.4, 0.5]","(0.3, 0.4]"
7278,2011-11-04,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,"(0.3, 0.4]","(0.4, 0.5]"
7279,2011-11-04,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,"(0.3, 0.4]","(0.4, 0.5]"
7280,2011-11-04,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,"(0.3, 0.4]","(0.4, 0.5]"
7281,2011-11-04,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,"(0.3, 0.4]","(0.4, 0.5]"
7282,2011-11-05,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,"(0.2, 0.3]","(0.4, 0.5]"
7283,2011-11-05,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,"(0.3, 0.4]","(0.4, 0.5]"
7284,2011-11-05,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,"(0.2, 0.3]","(0.5, 0.6]"
7285,2011-11-05,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,"(0.2, 0.3]","(0.5, 0.6]"
7286,2011-11-05,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,"(0.2, 0.3]","(0.5, 0.6]"
7287,2011-11-05,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,"(0.2, 0.3]","(0.5, 0.6]"
7288,2011-11-05,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,"(0.2, 0.3]","(0.5, 0.6]"
7289,2011-11-05,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,"(0.2, 0.3]","(0.5, 0.6]"
7290,2011-11-05,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,"(0.2, 0.3]","(0.5, 0.6]"
7291,2011-11-05,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,"(0.2, 0.3]","(0.5, 0.6]"
7292,2011-11-05,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,"(0.3, 0.4]","(0.5, 0.6]"
7293,2011-11-05,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,"(0.3, 0.4]","(0.4, 0.5]"
7294,2011-11-05,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,"(0.3, 0.4]","(0.4, 0.5]"
7295,2011-11-05,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,"(0.4, 0.5]","(0.3, 0.4]"
7296,2011-11-05,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,"(0.4, 0.5]","(0.3, 0.4]"
7297,2011-11-05,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343,"(0.4, 0.5]","(0.3, 0.4]"
7298,2011-11-05,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,"(0.4, 0.5]","(0.3, 0.4]"
7299,2011-11-05,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,"(0.3, 0.4]","(0.3, 0.4]"
7300,2011-11-05,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,"(0.3, 0.4]","(0.4, 0.5]"
7301,2011-11-05,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159,204,"(0.3, 0.4]","(0.5, 0.6]"
7302,2011-11-05,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136,165,"(0.3, 0.4]","(0.6, 0.7]"
7303,2011-11-05,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99,118,"(0.3, 0.4]","(0.6, 0.7]"
7304,2011-11-05,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72,82,"(0.3, 0.4]","(0.6, 0.7]"
7305,2011-11-05,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81,85,"(0.3, 0.4]","(0.6, 0.7]"
7306,2011-11-06,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75,"(0.3, 0.4]","(0.7, 0.8]"
7307,2011-11-06,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115,"(0.3, 0.4]","(0.8, 0.9]"
7308,2011-11-06,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29,"(0.3, 0.4]","(0.8, 0.9]"
7309,2011-11-06,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9,"(0.2, 0.3]","(0.8, 0.9]"
7310,2011-11-06,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6,"(0.2, 0.3]","(0.8, 0.9]"
7311,2011-11-06,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,"(0.2, 0.3]","(0.8, 0.9]"
7312,2011-11-06,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,"(0.2, 0.3]","(0.8, 0.9]"
7313,2011-11-06,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,"(0.2, 0.3]","(0.8, 0.9]"
7314,2011-11-06,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,"(0.3, 0.4]","(0.8, 0.9]"
7315,2011-11-06,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,"(0.3, 0.4]","(0.7, 0.8]"
7316,2011-11-06,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,"(0.3, 0.4]","(0.6, 0.7]"
7317,2011-11-06,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,"(0.4, 0.5]","(0.5, 0.6]"
7318,2011-11-06,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226,346,"(0.4, 0.5]","(0.5, 0.6]"
7319,2011-11-06,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,"(0.4, 0.5]","(0.5, 0.6]"
7320,2011-11-06,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320,"(0.4, 0.5]","(0.5, 0.6]"
7321,2011-11-06,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306,"(0.4, 0.5]","(0.5, 0.6]"
7322,2011-11-06,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347,"(0.4, 0.5]","(0.5, 0.6]"
7323,2011-11-06,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256,"(0.4, 0.5]","(0.6, 0.7]"
7324,2011-11-06,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185,"(0.4, 0.5]","(0.7, 0.8]"
7325,2011-11-06,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151,"(0.3, 0.4]","(0.7, 0.8]"
7326,2011-11-06,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,"(0.3, 0.4]","(0.8, 0.9]"
7327,2011-11-06,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88,"(0.3, 0.4]","(0.8, 0.9]"
7328,2011-11-06,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40,45,"(0.3, 0.4]","(0.8, 0.9]"
7329,2011-11-06,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,"(0.3, 0.4]","(0.8, 0.9]"
7330,2011-11-07,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14,15,"(0.3, 0.4]","(0.8, 0.9]"
7331,2011-11-07,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8,"(0.3, 0.4]","(0.8, 0.9]"
7332,2011-11-07,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2,2,"(0.3, 0.4]","(0.9, 1.0]"
7333,2011-11-07,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3,3,"(0.3, 0.4]","(0.9, 1.0]"
7334,2011-11-07,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4,6,"(0.3, 0.4]","(0.9, 1.0]"
7335,2011-11-07,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25,26,"(0.3, 0.4]","(0.9, 1.0]"
7336,2011-11-07,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99,"(0.3, 0.4]","(0.9, 1.0]"
7337,2011-11-07,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305,311,"(0.3, 0.4]","(0.9, 1.0]"
7338,2011-11-07,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410,"(0.3, 0.4]","(0.9, 1.0]"
7339,2011-11-07,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174,"(0.3, 0.4]","(0.9, 1.0]"
7340,2011-11-07,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123,"(0.3, 0.4]","(0.9, 1.0]"
7341,2011-11-07,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128,"(0.4, 0.5]","(0.7, 0.8]"
7342,2011-11-07,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158,179,"(0.4, 0.5]","(0.6, 0.7]"
7343,2011-11-07,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189,"(0.5, 0.6]","(0.4, 0.5]"
7344,2011-11-07,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145,"(0.5, 0.6]","(0.3, 0.4]"
7345,2011-11-07,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170,"(0.5, 0.6]","(0.3, 0.4]"
7346,2011-11-07,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255,295,"(0.4, 0.5]","(0.4, 0.5]"
7347,2011-11-07,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528,"(0.4, 0.5]","(0.4, 0.5]"
7348,2011-11-07,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425,"(0.4, 0.5]","(0.5, 0.6]"
7349,2011-11-07,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280,300,"(0.4, 0.5]","(0.5, 0.6]"
7350,2011-11-07,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187,204,"(0.4, 0.5]","(0.7, 0.8]"
7351,2011-11-07,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139,"(0.3, 0.4]","(0.8, 0.9]"
7352,2011-11-07,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108,"(0.3, 0.4]","(0.8, 0.9]"
7353,2011-11-07,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48,"(0.3, 0.4]","(0.8, 0.9]"
7354,2011-11-08,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,0,18,18,"(0.3, 0.4]","(0.8, 0.9]"
7355,2011-11-08,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,3,8,11,"(0.3, 0.4]","(0.9, 1.0]"
7356,2011-11-08,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,0,1,1,"(0.3, 0.4]","(0.8, 0.9]"
7357,2011-11-08,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,0,3,3,"(0.3, 0.4]","(0.8, 0.9]"
7358,2011-11-08,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0,0,4,4,"(0.3, 0.4]","(0.8, 0.9]"
7359,2011-11-08,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,1,17,18,"(0.3, 0.4]","(0.8, 0.9]"
7360,2011-11-08,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,3,96,99,"(0.3, 0.4]","(0.8, 0.9]"
7361,2011-11-08,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,7,316,323,"(0.3, 0.4]","(0.8, 0.9]"
7362,2011-11-08,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,11,455,466,"(0.3, 0.4]","(0.9, 1.0]"
7363,2011-11-08,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,14,177,191,"(0.3, 0.4]","(0.8, 0.9]"
7364,2011-11-08,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,25,104,129,"(0.4, 0.5]","(0.7, 0.8]"
7365,2011-11-08,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343,21,126,147,"(0.4, 0.5]","(0.6, 0.7]"
7366,2011-11-08,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,28,175,203,"(0.4, 0.5]","(0.5, 0.6]"
7367,2011-11-08,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642,31,165,196,"(0.5, 0.6]","(0.4, 0.5]"
7368,2011-11-08,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045,32,129,161,"(0.5, 0.6]","(0.4, 0.5]"
7369,2011-11-08,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,33,155,188,"(0.5, 0.6]","(0.4, 0.5]"
7370,2011-11-08,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,39,250,289,"(0.5, 0.6]","(0.4, 0.5]"
7371,2011-11-08,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642,40,459,499,"(0.4, 0.5]","(0.4, 0.5]"
7372,2011-11-08,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343,30,432,462,"(0.4, 0.5]","(0.5, 0.6]"
7373,2011-11-08,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0.0,14,264,278,"(0.4, 0.5]","(0.5, 0.6]"
7374,2011-11-08,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0.0,12,169,181,"(0.4, 0.5]","(0.7, 0.8]"
7375,2011-11-08,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0.0,16,166,182,"(0.4, 0.5]","(0.7, 0.8]"
7376,2011-11-08,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0.0,13,95,108,"(0.3, 0.4]","(0.8, 0.9]"
7377,2011-11-08,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0.0,3,45,48,"(0.3, 0.4]","(0.8, 0.9]"
7378,2011-11-09,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0,0,13,13,"(0.3, 0.4]","(0.8, 0.9]"
7379,2011-11-09,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0.0,0,10,10,"(0.3, 0.4]","(0.8, 0.9]"
7380,2011-11-09,4,0,11,2,0,3,1,1,0.32,0.3485,0.93,0.0,0,5,5,"(0.3, 0.4]","(0.9, 1.0]"
7381,2011-11-09,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0.0,0,4,4,"(0.3, 0.4]","(0.9, 1.0]"
7382,2011-11-09,4,0,11,4,0,3,1,1,0.32,0.3485,0.87,0.0,0,4,4,"(0.3, 0.4]","(0.8, 0.9]"
7383,2011-11-09,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0.0,0,28,28,"(0.3, 0.4]","(0.8, 0.9]"
7384,2011-11-09,4,0,11,6,0,3,1,1,0.3,0.3333,0.87,0.0,0,98,98,"(0.3, 0.4]","(0.8, 0.9]"
7385,2011-11-09,4,0,11,7,0,3,1,1,0.3,0.3333,0.87,0.0,0,300,300,"(0.3, 0.4]","(0.8, 0.9]"
7386,2011-11-09,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,19,437,456,"(0.3, 0.4]","(0.9, 1.0]"
7387,2011-11-09,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0.0,22,197,219,"(0.3, 0.4]","(0.9, 1.0]"
7388,2011-11-09,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,16,89,105,"(0.4, 0.5]","(0.7, 0.8]"
7389,2011-11-09,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152,"(0.4, 0.5]","(0.6, 0.7]"
7390,2011-11-09,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,24,156,180,"(0.4, 0.5]","(0.5, 0.6]"
7391,2011-11-09,4,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642,31,136,167,"(0.4, 0.5]","(0.5, 0.6]"
7392,2011-11-09,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,26,153,179,"(0.4, 0.5]","(0.4, 0.5]"
7393,2011-11-09,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239,21,130,151,"(0.4, 0.5]","(0.4, 0.5]"
7394,2011-11-09,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194,24,257,281,"(0.4, 0.5]","(0.4, 0.5]"
7395,2011-11-09,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045,27,458,485,"(0.4, 0.5]","(0.6, 0.7]"
7396,2011-11-09,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,21,387,408,"(0.4, 0.5]","(0.6, 0.7]"
7397,2011-11-09,4,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045,12,292,304,"(0.4, 0.5]","(0.7, 0.8]"
7398,2011-11-09,4,0,11,20,0,3,1,1,0.44,0.4394,0.77,0.0,18,201,219,"(0.4, 0.5]","(0.7, 0.8]"
7399,2011-11-09,4,0,11,21,0,3,1,1,0.4,0.4091,0.87,0.0,9,152,161,"(0.4, 0.5]","(0.8, 0.9]"
7400,2011-11-09,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0.0,9,105,114,"(0.4, 0.5]","(0.8, 0.9]"
7401,2011-11-09,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0,5,61,66,"(0.3, 0.4]","(0.8, 0.9]"
7402,2011-11-10,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0.0,0,24,24,"(0.4, 0.5]","(0.8, 0.9]"
7403,2011-11-10,4,0,11,1,0,4,1,2,0.4,0.4091,0.87,0.0,1,10,11,"(0.4, 0.5]","(0.8, 0.9]"
7404,2011-11-10,4,0,11,2,0,4,1,2,0.38,0.3939,0.94,0.0,0,5,5,"(0.3, 0.4]","(0.9, 1.0]"
7405,2011-11-10,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,0,11,11,"(0.3, 0.4]","(0.9, 1.0]"
7406,2011-11-10,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,1,2,3,"(0.3, 0.4]","(0.9, 1.0]"
7407,2011-11-10,4,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343,1,22,23,"(0.3, 0.4]","(0.9, 1.0]"
7408,2011-11-10,4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,4,110,114,"(0.3, 0.4]","(0.9, 1.0]"
7409,2011-11-10,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642,6,266,272,"(0.3, 0.4]","(0.9, 1.0]"
7410,2011-11-10,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436,"(0.4, 0.5]","(0.9, 1.0]"
7411,2011-11-10,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211,"(0.4, 0.5]","(0.9, 1.0]"
7412,2011-11-10,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117,"(0.4, 0.5]","(0.8, 0.9]"
7413,2011-11-10,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,9,99,108,"(0.4, 0.5]","(0.6, 0.7]"
7414,2011-11-10,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149,167,"(0.4, 0.5]","(0.6, 0.7]"
7415,2011-11-10,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,9,87,96,"(0.3, 0.4]","(0.8, 0.9]"
7416,2011-11-10,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,6,58,64,"(0.3, 0.4]","(0.8, 0.9]"
7417,2011-11-10,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,5,57,62,"(0.3, 0.4]","(0.8, 0.9]"
7418,2011-11-10,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,6,67,73,"(0.3, 0.4]","(0.8, 0.9]"
7419,2011-11-10,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177,"(0.3, 0.4]","(0.8, 0.9]"
